Date	Heures	Type de réserve	Sens de l'ajustement	Quantité de la réserve (en MW)	Prix des offres activées (en euros/MWh)
07/08/2014	00:30 - 01:00	Réserve rapide	A la hausse	0	*
07/08/2014	00:30 - 01:00	Réserve rapide	A la baisse	0	*
07/08/2014	00:30 - 01:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	00:30 - 01:00	Réserve complémentaire	A la baisse	36	*
07/08/2014	01:00 - 01:30	Réserve rapide	A la hausse	0	*
07/08/2014	01:00 - 01:30	Réserve rapide	A la baisse	0	*
07/08/2014	01:00 - 01:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	01:00 - 01:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	01:30 - 02:00	Réserve rapide	A la hausse	0	*
07/08/2014	01:30 - 02:00	Réserve rapide	A la baisse	0	*
07/08/2014	01:30 - 02:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	01:30 - 02:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	02:00 - 02:30	Réserve rapide	A la hausse	0	*
07/08/2014	02:00 - 02:30	Réserve rapide	A la baisse	0	*
07/08/2014	02:00 - 02:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	02:00 - 02:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	02:30 - 03:00	Réserve rapide	A la hausse	0	*
07/08/2014	02:30 - 03:00	Réserve rapide	A la baisse	0	*
07/08/2014	02:30 - 03:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	02:30 - 03:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	03:00 - 03:30	Réserve rapide	A la hausse	0	*
07/08/2014	03:00 - 03:30	Réserve rapide	A la baisse	0	*
07/08/2014	03:00 - 03:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	03:00 - 03:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	03:30 - 04:00	Réserve rapide	A la hausse	0	*
07/08/2014	03:30 - 04:00	Réserve rapide	A la baisse	0	*
07/08/2014	03:30 - 04:00	Réserve complémentaire	A la hausse	175	*
07/08/2014	03:30 - 04:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	04:00 - 04:30	Réserve rapide	A la hausse	0	*
07/08/2014	04:00 - 04:30	Réserve rapide	A la baisse	0	*
07/08/2014	04:00 - 04:30	Réserve complémentaire	A la hausse	222	*
07/08/2014	04:00 - 04:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	04:30 - 05:00	Réserve rapide	A la hausse	0	*
07/08/2014	04:30 - 05:00	Réserve rapide	A la baisse	0	*
07/08/2014	04:30 - 05:00	Réserve complémentaire	A la hausse	222	*
07/08/2014	04:30 - 05:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	05:00 - 05:30	Réserve rapide	A la hausse	0	*
07/08/2014	05:00 - 05:30	Réserve rapide	A la baisse	0	*
07/08/2014	05:00 - 05:30	Réserve complémentaire	A la hausse	222	*
07/08/2014	05:00 - 05:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	05:30 - 06:00	Réserve rapide	A la hausse	13	*
07/08/2014	05:30 - 06:00	Réserve rapide	A la baisse	0	*
07/08/2014	05:30 - 06:00	Réserve complémentaire	A la hausse	222	*
07/08/2014	05:30 - 06:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	06:00 - 06:30	Réserve rapide	A la hausse	0	*
07/08/2014	06:00 - 06:30	Réserve rapide	A la baisse	8	*
07/08/2014	06:00 - 06:30	Réserve complémentaire	A la hausse	222	*
07/08/2014	06:00 - 06:30	Réserve complémentaire	A la baisse	182	*
07/08/2014	06:30 - 07:00	Réserve rapide	A la hausse	0	*
07/08/2014	06:30 - 07:00	Réserve rapide	A la baisse	8	*
07/08/2014	06:30 - 07:00	Réserve complémentaire	A la hausse	122	*
07/08/2014	06:30 - 07:00	Réserve complémentaire	A la baisse	122	*
07/08/2014	07:00 - 07:30	Réserve rapide	A la hausse	0	*
07/08/2014	07:00 - 07:30	Réserve rapide	A la baisse	19	*
07/08/2014	07:00 - 07:30	Réserve complémentaire	A la hausse	16	*
07/08/2014	07:00 - 07:30	Réserve complémentaire	A la baisse	154	*
07/08/2014	07:30 - 08:00	Réserve rapide	A la hausse	0	*
07/08/2014	07:30 - 08:00	Réserve rapide	A la baisse	12	*
07/08/2014	07:30 - 08:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	07:30 - 08:00	Réserve complémentaire	A la baisse	277	*
07/08/2014	08:00 - 08:30	Réserve rapide	A la hausse	0	*
07/08/2014	08:00 - 08:30	Réserve rapide	A la baisse	0	*
07/08/2014	08:00 - 08:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	08:00 - 08:30	Réserve complémentaire	A la baisse	47	*
07/08/2014	08:30 - 09:00	Réserve rapide	A la hausse	0	*
07/08/2014	08:30 - 09:00	Réserve rapide	A la baisse	380	*
07/08/2014	08:30 - 09:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	08:30 - 09:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	09:00 - 09:30	Réserve rapide	A la hausse	17	*
07/08/2014	09:00 - 09:30	Réserve rapide	A la baisse	0	*
07/08/2014	09:00 - 09:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	09:00 - 09:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	09:30 - 10:00	Réserve rapide	A la hausse	60	*
07/08/2014	09:30 - 10:00	Réserve rapide	A la baisse	0	*
07/08/2014	09:30 - 10:00	Réserve complémentaire	A la hausse	316	*
07/08/2014	09:30 - 10:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	10:00 - 10:30	Réserve rapide	A la hausse	18	*
07/08/2014	10:00 - 10:30	Réserve rapide	A la baisse	1	*
07/08/2014	10:00 - 10:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	10:00 - 10:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	10:30 - 11:00	Réserve rapide	A la hausse	8	*
07/08/2014	10:30 - 11:00	Réserve rapide	A la baisse	0	*
07/08/2014	10:30 - 11:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	10:30 - 11:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	11:00 - 11:30	Réserve rapide	A la hausse	40	*
07/08/2014	11:00 - 11:30	Réserve rapide	A la baisse	270	*
07/08/2014	11:00 - 11:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	11:00 - 11:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	11:30 - 12:00	Réserve rapide	A la hausse	40	*
07/08/2014	11:30 - 12:00	Réserve rapide	A la baisse	135	*
07/08/2014	11:30 - 12:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	11:30 - 12:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	12:00 - 12:30	Réserve rapide	A la hausse	108	*
07/08/2014	12:00 - 12:30	Réserve rapide	A la baisse	293	*
07/08/2014	12:00 - 12:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	12:00 - 12:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	12:30 - 13:00	Réserve rapide	A la hausse	108	*
07/08/2014	12:30 - 13:00	Réserve rapide	A la baisse	68	*
07/08/2014	12:30 - 13:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	12:30 - 13:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	13:00 - 13:30	Réserve rapide	A la hausse	0	*
07/08/2014	13:00 - 13:30	Réserve rapide	A la baisse	148	*
07/08/2014	13:00 - 13:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	13:00 - 13:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	13:30 - 14:00	Réserve rapide	A la hausse	0	*
07/08/2014	13:30 - 14:00	Réserve rapide	A la baisse	206	*
07/08/2014	13:30 - 14:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	13:30 - 14:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	14:00 - 14:30	Réserve rapide	A la hausse	0	*
07/08/2014	14:00 - 14:30	Réserve rapide	A la baisse	351	*
07/08/2014	14:00 - 14:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	14:00 - 14:30	Réserve complémentaire	A la baisse	25	*
07/08/2014	14:30 - 15:00	Réserve rapide	A la hausse	0	*
07/08/2014	14:30 - 15:00	Réserve rapide	A la baisse	366	*
07/08/2014	14:30 - 15:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	14:30 - 15:00	Réserve complémentaire	A la baisse	38	*
07/08/2014	15:00 - 15:30	Réserve rapide	A la hausse	0	*
07/08/2014	15:00 - 15:30	Réserve rapide	A la baisse	473	*
07/08/2014	15:00 - 15:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	15:00 - 15:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	15:30 - 16:00	Réserve rapide	A la hausse	0	*
07/08/2014	15:30 - 16:00	Réserve rapide	A la baisse	0	*
07/08/2014	15:30 - 16:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	15:30 - 16:00	Réserve complémentaire	A la baisse	416	*
07/08/2014	16:00 - 16:30	Réserve rapide	A la hausse	0	*
07/08/2014	16:00 - 16:30	Réserve rapide	A la baisse	0	*
07/08/2014	16:00 - 16:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	16:00 - 16:30	Réserve complémentaire	A la baisse	573	*
07/08/2014	16:30 - 17:00	Réserve rapide	A la hausse	15	*
07/08/2014	16:30 - 17:00	Réserve rapide	A la baisse	0	*
07/08/2014	16:30 - 17:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	16:30 - 17:00	Réserve complémentaire	A la baisse	447	*
07/08/2014	17:00 - 17:30	Réserve rapide	A la hausse	0	*
07/08/2014	17:00 - 17:30	Réserve rapide	A la baisse	0	*
07/08/2014	17:00 - 17:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	17:00 - 17:30	Réserve complémentaire	A la baisse	318	*
07/08/2014	17:30 - 18:00	Réserve rapide	A la hausse	0	*
07/08/2014	17:30 - 18:00	Réserve rapide	A la baisse	0	*
07/08/2014	17:30 - 18:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	17:30 - 18:00	Réserve complémentaire	A la baisse	318	*
07/08/2014	18:00 - 18:30	Réserve rapide	A la hausse	141	*
07/08/2014	18:00 - 18:30	Réserve rapide	A la baisse	0	*
07/08/2014	18:00 - 18:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	18:00 - 18:30	Réserve complémentaire	A la baisse	318	*
07/08/2014	18:30 - 19:00	Réserve rapide	A la hausse	141	*
07/08/2014	18:30 - 19:00	Réserve rapide	A la baisse	0	*
07/08/2014	18:30 - 19:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	18:30 - 19:00	Réserve complémentaire	A la baisse	312	*
07/08/2014	19:00 - 19:30	Réserve rapide	A la hausse	46	*
07/08/2014	19:00 - 19:30	Réserve rapide	A la baisse	0	*
07/08/2014	19:00 - 19:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	19:00 - 19:30	Réserve complémentaire	A la baisse	290	*
07/08/2014	19:30 - 20:00	Réserve rapide	A la hausse	181	*
07/08/2014	19:30 - 20:00	Réserve rapide	A la baisse	0	*
07/08/2014	19:30 - 20:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	19:30 - 20:00	Réserve complémentaire	A la baisse	290	*
07/08/2014	20:00 - 20:30	Réserve rapide	A la hausse	303	*
07/08/2014	20:00 - 20:30	Réserve rapide	A la baisse	0	*
07/08/2014	20:00 - 20:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	20:00 - 20:30	Réserve complémentaire	A la baisse	297	*
07/08/2014	20:30 - 21:00	Réserve rapide	A la hausse	190	*
07/08/2014	20:30 - 21:00	Réserve rapide	A la baisse	0	*
07/08/2014	20:30 - 21:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	20:30 - 21:00	Réserve complémentaire	A la baisse	290	*
07/08/2014	21:00 - 21:30	Réserve rapide	A la hausse	190	*
07/08/2014	21:00 - 21:30	Réserve rapide	A la baisse	0	*
07/08/2014	21:00 - 21:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	21:00 - 21:30	Réserve complémentaire	A la baisse	47	*
07/08/2014	21:30 - 22:00	Réserve rapide	A la hausse	95	*
07/08/2014	21:30 - 22:00	Réserve rapide	A la baisse	0	*
07/08/2014	21:30 - 22:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	21:30 - 22:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	22:00 - 22:30	Réserve rapide	A la hausse	50	*
07/08/2014	22:00 - 22:30	Réserve rapide	A la baisse	0	*
07/08/2014	22:00 - 22:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	22:00 - 22:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	22:30 - 23:00	Réserve rapide	A la hausse	54	*
07/08/2014	22:30 - 23:00	Réserve rapide	A la baisse	0	*
07/08/2014	22:30 - 23:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	22:30 - 23:00	Réserve complémentaire	A la baisse	0	*
07/08/2014	23:00 - 23:30	Réserve rapide	A la hausse	9	*
07/08/2014	23:00 - 23:30	Réserve rapide	A la baisse	0	*
07/08/2014	23:00 - 23:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	23:00 - 23:30	Réserve complémentaire	A la baisse	0	*
07/08/2014	23:30 - 00:00	Réserve rapide	A la hausse	9	*
07/08/2014	23:30 - 00:00	Réserve rapide	A la baisse	223	*
07/08/2014	23:30 - 00:00	Réserve complémentaire	A la hausse	0	*
07/08/2014	23:30 - 00:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	00:00 - 00:30	Réserve rapide	A la hausse	248	*
13/08/2014	00:00 - 00:30	Réserve rapide	A la baisse	0	*
13/08/2014	00:00 - 00:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	00:00 - 00:30	Réserve complémentaire	A la baisse	349	*
13/08/2014	00:30 - 01:00	Réserve rapide	A la hausse	0	*
13/08/2014	00:30 - 01:00	Réserve rapide	A la baisse	0	*
13/08/2014	00:30 - 01:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	00:30 - 01:00	Réserve complémentaire	A la baisse	401	*
13/08/2014	01:00 - 01:30	Réserve rapide	A la hausse	0	*
13/08/2014	01:00 - 01:30	Réserve rapide	A la baisse	0	*
13/08/2014	01:00 - 01:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	01:00 - 01:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	01:30 - 02:00	Réserve rapide	A la hausse	0	*
13/08/2014	01:30 - 02:00	Réserve rapide	A la baisse	0	*
13/08/2014	01:30 - 02:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	01:30 - 02:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	02:00 - 02:30	Réserve rapide	A la hausse	0	*
13/08/2014	02:00 - 02:30	Réserve rapide	A la baisse	0	*
13/08/2014	02:00 - 02:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	02:00 - 02:30	Réserve complémentaire	A la baisse	34	*
13/08/2014	02:30 - 03:00	Réserve rapide	A la hausse	0	*
13/08/2014	02:30 - 03:00	Réserve rapide	A la baisse	0	*
13/08/2014	02:30 - 03:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	02:30 - 03:00	Réserve complémentaire	A la baisse	239	*
13/08/2014	03:00 - 03:30	Réserve rapide	A la hausse	0	*
13/08/2014	03:00 - 03:30	Réserve rapide	A la baisse	0	*
13/08/2014	03:00 - 03:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	03:00 - 03:30	Réserve complémentaire	A la baisse	205	*
13/08/2014	03:30 - 04:00	Réserve rapide	A la hausse	0	*
13/08/2014	03:30 - 04:00	Réserve rapide	A la baisse	0	*
13/08/2014	03:30 - 04:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	03:30 - 04:00	Réserve complémentaire	A la baisse	335	*
13/08/2014	04:00 - 04:30	Réserve rapide	A la hausse	0	*
13/08/2014	04:00 - 04:30	Réserve rapide	A la baisse	0	*
13/08/2014	04:00 - 04:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	04:00 - 04:30	Réserve complémentaire	A la baisse	557	*
13/08/2014	04:30 - 05:00	Réserve rapide	A la hausse	0	*
13/08/2014	04:30 - 05:00	Réserve rapide	A la baisse	0	*
13/08/2014	04:30 - 05:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	04:30 - 05:00	Réserve complémentaire	A la baisse	557	*
13/08/2014	05:00 - 05:30	Réserve rapide	A la hausse	0	*
13/08/2014	05:00 - 05:30	Réserve rapide	A la baisse	0	*
13/08/2014	05:00 - 05:30	Réserve complémentaire	A la hausse	68	*
13/08/2014	05:00 - 05:30	Réserve complémentaire	A la baisse	557	*
13/08/2014	05:30 - 06:00	Réserve rapide	A la hausse	0	*
13/08/2014	05:30 - 06:00	Réserve rapide	A la baisse	0	*
13/08/2014	05:30 - 06:00	Réserve complémentaire	A la hausse	234	*
13/08/2014	05:30 - 06:00	Réserve complémentaire	A la baisse	557	*
13/08/2014	06:00 - 06:30	Réserve rapide	A la hausse	0	*
13/08/2014	06:00 - 06:30	Réserve rapide	A la baisse	0	*
13/08/2014	06:00 - 06:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	06:00 - 06:30	Réserve complémentaire	A la baisse	231	*
13/08/2014	06:30 - 07:00	Réserve rapide	A la hausse	0	*
13/08/2014	06:30 - 07:00	Réserve rapide	A la baisse	0	*
13/08/2014	06:30 - 07:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	06:30 - 07:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	07:00 - 07:30	Réserve rapide	A la hausse	0	*
13/08/2014	07:00 - 07:30	Réserve rapide	A la baisse	90	*
13/08/2014	07:00 - 07:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	07:00 - 07:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	07:30 - 08:00	Réserve rapide	A la hausse	0	*
13/08/2014	07:30 - 08:00	Réserve rapide	A la baisse	0	*
13/08/2014	07:30 - 08:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	07:30 - 08:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	08:00 - 08:30	Réserve rapide	A la hausse	0	*
13/08/2014	08:00 - 08:30	Réserve rapide	A la baisse	129	*
13/08/2014	08:00 - 08:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	08:00 - 08:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	08:30 - 09:00	Réserve rapide	A la hausse	0	*
13/08/2014	08:30 - 09:00	Réserve rapide	A la baisse	129	*
13/08/2014	08:30 - 09:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	08:30 - 09:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	09:00 - 09:30	Réserve rapide	A la hausse	0	*
13/08/2014	09:00 - 09:30	Réserve rapide	A la baisse	39	*
13/08/2014	09:00 - 09:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	09:00 - 09:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	09:30 - 10:00	Réserve rapide	A la hausse	0	*
13/08/2014	09:30 - 10:00	Réserve rapide	A la baisse	39	*
13/08/2014	09:30 - 10:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	09:30 - 10:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	10:00 - 10:30	Réserve rapide	A la hausse	0	*
13/08/2014	10:00 - 10:30	Réserve rapide	A la baisse	90	*
13/08/2014	10:00 - 10:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	10:00 - 10:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	10:30 - 11:00	Réserve rapide	A la hausse	0	*
13/08/2014	10:30 - 11:00	Réserve rapide	A la baisse	134	*
13/08/2014	10:30 - 11:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	10:30 - 11:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	11:00 - 11:30	Réserve rapide	A la hausse	0	*
13/08/2014	11:00 - 11:30	Réserve rapide	A la baisse	150	*
13/08/2014	11:00 - 11:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	11:00 - 11:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	11:30 - 12:00	Réserve rapide	A la hausse	0	*
13/08/2014	11:30 - 12:00	Réserve rapide	A la baisse	229	*
13/08/2014	11:30 - 12:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	11:30 - 12:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	12:00 - 12:30	Réserve rapide	A la hausse	0	*
13/08/2014	12:00 - 12:30	Réserve rapide	A la baisse	229	*
13/08/2014	12:00 - 12:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	12:00 - 12:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	12:30 - 13:00	Réserve rapide	A la hausse	0	*
13/08/2014	12:30 - 13:00	Réserve rapide	A la baisse	229	*
13/08/2014	12:30 - 13:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	12:30 - 13:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	13:00 - 13:30	Réserve rapide	A la hausse	0	*
13/08/2014	13:00 - 13:30	Réserve rapide	A la baisse	489	*
13/08/2014	13:00 - 13:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	13:00 - 13:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	13:30 - 14:00	Réserve rapide	A la hausse	0	*
13/08/2014	13:30 - 14:00	Réserve rapide	A la baisse	684	*
13/08/2014	13:30 - 14:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	13:30 - 14:00	Réserve complémentaire	A la baisse	100	*
13/08/2014	14:00 - 14:30	Réserve rapide	A la hausse	0	*
13/08/2014	14:00 - 14:30	Réserve rapide	A la baisse	0	*
13/08/2014	14:00 - 14:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	14:00 - 14:30	Réserve complémentaire	A la baisse	1087	*
13/08/2014	14:30 - 15:00	Réserve rapide	A la hausse	0	*
13/08/2014	14:30 - 15:00	Réserve rapide	A la baisse	0	*
13/08/2014	14:30 - 15:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	14:30 - 15:00	Réserve complémentaire	A la baisse	993	*
13/08/2014	15:00 - 15:30	Réserve rapide	A la hausse	0	*
13/08/2014	15:00 - 15:30	Réserve rapide	A la baisse	0	*
13/08/2014	15:00 - 15:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	15:00 - 15:30	Réserve complémentaire	A la baisse	297	*
13/08/2014	15:30 - 16:00	Réserve rapide	A la hausse	0	*
13/08/2014	15:30 - 16:00	Réserve rapide	A la baisse	0	*
13/08/2014	15:30 - 16:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	15:30 - 16:00	Réserve complémentaire	A la baisse	420	*
13/08/2014	16:00 - 16:30	Réserve rapide	A la hausse	0	*
13/08/2014	16:00 - 16:30	Réserve rapide	A la baisse	190	*
13/08/2014	16:00 - 16:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	16:00 - 16:30	Réserve complémentaire	A la baisse	205	*
13/08/2014	16:30 - 17:00	Réserve rapide	A la hausse	0	*
13/08/2014	16:30 - 17:00	Réserve rapide	A la baisse	95	*
13/08/2014	16:30 - 17:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	16:30 - 17:00	Réserve complémentaire	A la baisse	290	*
13/08/2014	17:00 - 17:30	Réserve rapide	A la hausse	0	*
13/08/2014	17:00 - 17:30	Réserve rapide	A la baisse	95	*
13/08/2014	17:00 - 17:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	17:00 - 17:30	Réserve complémentaire	A la baisse	308	*
13/08/2014	17:30 - 18:00	Réserve rapide	A la hausse	0	*
13/08/2014	17:30 - 18:00	Réserve rapide	A la baisse	95	*
13/08/2014	17:30 - 18:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	17:30 - 18:00	Réserve complémentaire	A la baisse	308	*
13/08/2014	18:00 - 18:30	Réserve rapide	A la hausse	0	*
13/08/2014	18:00 - 18:30	Réserve rapide	A la baisse	0	*
13/08/2014	18:00 - 18:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	18:00 - 18:30	Réserve complémentaire	A la baisse	786	*
13/08/2014	18:30 - 19:00	Réserve rapide	A la hausse	0	*
13/08/2014	18:30 - 19:00	Réserve rapide	A la baisse	0	*
13/08/2014	18:30 - 19:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	18:30 - 19:00	Réserve complémentaire	A la baisse	841	*
13/08/2014	19:00 - 19:30	Réserve rapide	A la hausse	56	*
13/08/2014	19:00 - 19:30	Réserve rapide	A la baisse	0	*
13/08/2014	19:00 - 19:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	19:00 - 19:30	Réserve complémentaire	A la baisse	678	*
13/08/2014	19:30 - 20:00	Réserve rapide	A la hausse	284	*
13/08/2014	19:30 - 20:00	Réserve rapide	A la baisse	0	*
13/08/2014	19:30 - 20:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	19:30 - 20:00	Réserve complémentaire	A la baisse	511	*
13/08/2014	20:00 - 20:30	Réserve rapide	A la hausse	71	*
13/08/2014	20:00 - 20:30	Réserve rapide	A la baisse	0	*
13/08/2014	20:00 - 20:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	20:00 - 20:30	Réserve complémentaire	A la baisse	401	*
13/08/2014	20:30 - 21:00	Réserve rapide	A la hausse	0	*
13/08/2014	20:30 - 21:00	Réserve rapide	A la baisse	0	*
13/08/2014	20:30 - 21:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	20:30 - 21:00	Réserve complémentaire	A la baisse	401	*
13/08/2014	21:00 - 21:30	Réserve rapide	A la hausse	0	*
13/08/2014	21:00 - 21:30	Réserve rapide	A la baisse	0	*
13/08/2014	21:00 - 21:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	21:00 - 21:30	Réserve complémentaire	A la baisse	401	*
13/08/2014	21:30 - 22:00	Réserve rapide	A la hausse	0	*
13/08/2014	21:30 - 22:00	Réserve rapide	A la baisse	0	*
13/08/2014	21:30 - 22:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	21:30 - 22:00	Réserve complémentaire	A la baisse	301	*
13/08/2014	22:00 - 22:30	Réserve rapide	A la hausse	0	*
13/08/2014	22:00 - 22:30	Réserve rapide	A la baisse	0	*
13/08/2014	22:00 - 22:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	22:00 - 22:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	22:30 - 23:00	Réserve rapide	A la hausse	0	*
13/08/2014	22:30 - 23:00	Réserve rapide	A la baisse	0	*
13/08/2014	22:30 - 23:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	22:30 - 23:00	Réserve complémentaire	A la baisse	0	*
13/08/2014	23:00 - 23:30	Réserve rapide	A la hausse	0	*
13/08/2014	23:00 - 23:30	Réserve rapide	A la baisse	0	*
13/08/2014	23:00 - 23:30	Réserve complémentaire	A la hausse	0	*
13/08/2014	23:00 - 23:30	Réserve complémentaire	A la baisse	0	*
13/08/2014	23:30 - 00:00	Réserve rapide	A la hausse	0	*
13/08/2014	23:30 - 00:00	Réserve rapide	A la baisse	0	*
13/08/2014	23:30 - 00:00	Réserve complémentaire	A la hausse	0	*
13/08/2014	23:30 - 00:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	00:00 - 00:30	Réserve rapide	A la hausse	194	*
14/08/2014	00:00 - 00:30	Réserve rapide	A la baisse	0	*
14/08/2014	00:00 - 00:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	00:00 - 00:30	Réserve complémentaire	A la baisse	239	*
14/08/2014	00:30 - 01:00	Réserve rapide	A la hausse	0	*
14/08/2014	00:30 - 01:00	Réserve rapide	A la baisse	0	*
14/08/2014	00:30 - 01:00	Réserve complémentaire	A la hausse	0	*
